adjusted points,att bps,cost,def bps,event id,ga,gd,gf,home,mins,opponent,pas bps,player id,player name,points,position id,round,season,team id
2.0,0.0,,0.0,1.0,,,,1.0,90.0,NE,0.0,47.0,Kevin Doyle,2.0,4.0,1.0,2017.0,
3.0,0.0,,1.0,2.0,,,,1.0,90.0,CHI,0.0,48.0,Zack Steffen,3.0,1.0,1.0,2017.0,
2.0,0.0,,0.0,2.0,,,,1.0,90.0,CHI,0.0,51.0,Harrison Afful,2.0,2.0,1.0,2017.0,
5.0,0.0,,2.0,2.0,,,,1.0,90.0,CHI,1.0,54.0,Jonathan Mensah,5.0,2.0,1.0,2017.0,
3.0,0.0,,0.0,2.0,,,,1.0,90.0,CHI,1.0,55.0,Nicolai Naess,3.0,2.0,1.0,2017.0,
2.0,0.0,,0.0,2.0,,,,1.0,90.0,CHI,0.0,56.0,Jukka Raitala,2.0,2.0,1.0,2017.0,
4.0,0.0,,1.0,2.0,,,,1.0,75.0,CHI,1.0,59.0,Mohammed Abu,4.0,3.0,1.0,2017.0,
9.0,1.0,,1.0,2.0,,,,1.0,90.0,CHI,0.0,61.0,Ethan Finlay,9.0,3.0,1.0,2017.0,
3.0,1.0,,0.0,2.0,,,,1.0,90.0,CHI,1.0,63.0,Federico Higuain,3.0,3.0,1.0,2017.0,
9.0,3.0,,1.0,2.0,,,,1.0,90.0,CHI,0.0,67.0,Justin Meram,9.0,3.0,1.0,2017.0,
4.0,0.0,,2.0,2.0,,,,1.0,90.0,CHI,0.0,71.0,Will Trapp,4.0,3.0,1.0,2017.0,
2.0,0.0,,0.0,2.0,,,,1.0,69.0,CHI,0.0,74.0,Ola Kamara,2.0,4.0,1.0,2017.0,
9.0,0.0,,2.0,6.0,,,,1.0,90.0,SKC,0.0,75.0,Bill Hamid,9.0,1.0,1.0,2017.0,
9.0,0.0,,2.0,6.0,,,,1.0,90.0,SKC,0.0,79.0,Steve Birnbaum,9.0,2.0,1.0,2017.0,
6.0,0.0,,0.0,6.0,,,,1.0,90.0,SKC,0.0,81.0,Sean Franklin,6.0,2.0,1.0,2017.0,
9.0,0.0,,2.0,6.0,,,,1.0,90.0,SKC,0.0,82.0,Taylor Kemp,9.0,2.0,1.0,2017.0,
5.0,2.0,,0.0,6.0,,,,1.0,60.0,SKC,0.0,87.0,Julian Buescher,5.0,3.0,1.0,2017.0,
6.0,0.0,,3.0,6.0,,,,1.0,90.0,SKC,0.0,88.0,Nick DeLeon,6.0,3.0,1.0,2017.0,
6.0,0.0,,3.0,6.0,,,,1.0,90.0,SKC,0.0,91.0,Jared Jeffrey,6.0,3.0,1.0,2017.0,
4.0,0.0,,1.0,6.0,,,,1.0,90.0,SKC,0.0,93.0,Patrick Nyarko,4.0,3.0,1.0,2017.0,
3.0,0.0,,0.0,6.0,,,,1.0,75.0,SKC,0.0,95.0,Lloyd Sam,3.0,3.0,1.0,2017.0,
6.0,0.0,,3.0,6.0,,,,1.0,90.0,SKC,0.0,96.0,Marcelo Sarvas,4.0,3.0,1.0,2017.0,
2.0,0.0,,0.0,6.0,,,,1.0,68.0,SKC,0.0,100.0,Patrick Mullins,2.0,4.0,1.0,2017.0,
3.0,0.0,,1.0,3.0,,,,0.0,90.0,LA,0.0,103.0,Chris Seitz,3.0,1.0,1.0,2017.0,
2.0,0.0,,1.0,3.0,,,,0.0,90.0,LA,0.0,106.0,Maynor Figueroa,2.0,2.0,1.0,2017.0,
3.0,0.0,,2.0,3.0,,,,0.0,90.0,LA,0.0,109.0,Matt Hedges,3.0,2.0,1.0,2017.0,
4.0,0.0,,2.0,3.0,,,,0.0,90.0,LA,0.0,110.0,Walker Zimmerman,4.0,2.0,1.0,2017.0,
7.0,0.0,,0.0,3.0,,,,0.0,90.0,LA,0.0,111.0,Kellyn Acosta,7.0,3.0,1.0,2017.0,
2.0,0.0,,0.0,3.0,,,,0.0,67.0,LA,0.0,112.0,Michael Barrios,2.0,3.0,1.0,2017.0,
4.0,0.0,,1.0,3.0,,,,0.0,90.0,LA,1.0,115.0,Carlos Gruezo,4.0,3.0,1.0,2017.0,
6.0,1.0,,0.0,3.0,,,,0.0,90.0,LA,0.0,118.0,Roland Lamah,6.0,3.0,1.0,2017.0,
9.0,0.0,,2.0,3.0,,,,0.0,78.0,LA,0.0,125.0,Maximiliano Urruti,9.0,4.0,1.0,2017.0,
2.0,0.0,,0.0,3.0,,,,0.0,67.0,LA,0.0,126.0,Cristian Colman,2.0,4.0,1.0,2017.0,
5.0,0.0,,3.0,7.0,,,,1.0,90.0,SEA,0.0,129.0,Tyler Deric,5.0,1.0,1.0,2017.0,
4.0,0.0,,2.0,7.0,,,,1.0,90.0,SEA,0.0,133.0,AJ DeLaGarza,4.0,2.0,1.0,2017.0,
3.0,0.0,,1.0,7.0,,,,1.0,90.0,SEA,0.0,134.0,Jose Leonardo Ribeiro da Silva,3.0,2.0,1.0,2017.0,
3.0,0.0,,1.0,7.0,,,,1.0,90.0,SEA,0.0,135.0,Adolfo Machado,3.0,2.0,1.0,2017.0,
5.0,0.0,,3.0,17.0,,,,1.0,90.0,CLB,0.0,136.0,Dylan Remick,5.0,2.0,2.0,2017.0,
11.0,1.0,,1.0,17.0,,,,1.0,90.0,CLB,1.0,137.0,Alexandre Monteiro De Lima,11.0,3.0,2.0,2017.0,
3.0,0.0,,0.0,17.0,,,,1.0,69.0,CLB,0.0,138.0,Eric Alexander,3.0,3.0,2.0,2017.0,
2.0,0.0,,0.0,17.0,,,,1.0,90.0,CLB,0.0,141.0,Ricardo Clark,2.0,3.0,2.0,2017.0,
6.0,0.0,,0.0,17.0,,,,1.0,74.0,CLB,0.0,145.0,Alberth Elis,6.0,4.0,2.0,2017.0,
8.0,0.0,,1.0,17.0,,,,1.0,90.0,CLB,0.0,147.0,Romell Quioto,8.0,4.0,2.0,2017.0,
7.0,0.0,,0.0,17.0,,,,1.0,80.0,CLB,0.0,148.0,Erick Torres,7.0,4.0,2.0,2017.0,
2.0,0.0,,1.0,19.0,,,,1.0,90.0,SEA,0.0,150.0,Evan Bush,2.0,1.0,2.0,2017.0,
5.0,0.0,,3.0,19.0,,,,1.0,83.0,SEA,0.0,153.0,Victor Cabrera,5.0,2.0,2.0,2017.0,
1.0,0.0,,1.0,19.0,,,,1.0,90.0,SEA,0.0,155.0,Laurent Ciman,1.0,2.0,2.0,2017.0,
3.0,1.0,,1.0,19.0,,,,1.0,90.0,SEA,0.0,156.0,Chris Duvall,3.0,2.0,2.0,2017.0,
2.0,0.0,,1.0,19.0,,,,1.0,90.0,SEA,0.0,159.0,Ambroise Oyongo,2.0,2.0,2.0,2017.0,
5.0,0.0,,2.0,19.0,,,,1.0,90.0,SEA,1.0,161.0,Hernan Bernardello,5.0,3.0,2.0,2017.0,
7.0,0.0,,0.0,19.0,,,,1.0,58.0,SEA,0.0,162.0,Patrice Bernier,7.0,3.0,2.0,2017.0,
3.0,0.0,,0.0,19.0,,,,1.0,90.0,SEA,1.0,164.0,Marco Donadel,3.0,3.0,2.0,2017.0,
12.0,1.0,,1.0,19.0,,,,1.0,90.0,SEA,0.0,166.0,Ignacio Piatti,12.0,3.0,2.0,2017.0,
6.0,0.0,,0.0,19.0,,,,1.0,90.0,SEA,0.0,172.0,Matteo Mancosu,6.0,4.0,2.0,2017.0,
2.0,0.0,,0.0,19.0,,,,1.0,66.0,SEA,0.0,173.0,Dominic Oduro,2.0,4.0,2.0,2017.0,
4.0,0.0,,2.0,22.0,,,,1.0,90.0,POR,0.0,175.0,Clement Diop,4.0,1.0,2.0,2017.0,
4.0,0.0,,1.0,22.0,,,,1.0,90.0,POR,1.0,182.0,Daniel Steres,4.0,2.0,2.0,2017.0,
2.0,0.0,,1.0,22.0,,,,1.0,90.0,POR,0.0,184.0,Rafael Garcia,2.0,3.0,2.0,2017.0,
2.0,0.0,,0.0,22.0,,,,1.0,90.0,POR,0.0,186.0,Joao Pedro Almeida Machado,2.0,3.0,2.0,2017.0,
5.0,1.0,,1.0,22.0,,,,1.0,90.0,POR,1.0,188.0,Sebastian Lletget,5.0,3.0,2.0,2017.0,
1.0,0.0,,0.0,22.0,,,,1.0,45.0,POR,0.0,190.0,Emmanuel Boateng,1.0,4.0,2.0,2017.0,
1.0,0.0,,0.0,22.0,,,,1.0,45.0,POR,0.0,191.0,Giovani dos Santos,1.0,4.0,2.0,2017.0,
2.0,0.0,,0.0,22.0,,,,1.0,77.0,POR,0.0,194.0,Jack McBean,2.0,4.0,2.0,2017.0,
4.0,2.0,,0.0,22.0,,,,1.0,90.0,POR,0.0,197.0,Romain Alessandrini,4.0,3.0,2.0,2017.0,
10.0,0.0,,3.0,20.0,,,,1.0,90.0,DC,0.0,221.0,Sean Johnson,10.0,1.0,2.0,2017.0,
10.0,0.0,,3.0,20.0,,,,1.0,90.0,DC,0.0,225.0,Maxime Chanot,10.0,2.0,2.0,2017.0,
10.0,0.0,,3.0,20.0,,,,1.0,90.0,DC,0.0,227.0,Ronald Matarrita,10.0,2.0,2.0,2017.0,
7.0,0.0,,0.0,20.0,,,,1.0,90.0,DC,0.0,228.0,Ethan White,7.0,2.0,2.0,2017.0,
11.0,0.0,,2.0,20.0,,,,1.0,90.0,DC,2.0,229.0,Alexander Callens,11.0,2.0,2.0,2017.0,
4.0,0.0,,1.0,20.0,,,,1.0,90.0,DC,0.0,232.0,Jack Harrison,4.0,3.0,2.0,2017.0,
4.0,0.0,,1.0,20.0,,,,1.0,75.0,DC,0.0,235.0,Andrea Pirlo,4.0,3.0,2.0,2017.0,
16.0,1.0,,0.0,20.0,,,,1.0,77.0,DC,0.0,239.0,David Villa,16.0,4.0,2.0,2017.0,
4.0,0.0,,1.0,20.0,,,,1.0,90.0,DC,0.0,240.0,Alexander Ring,4.0,3.0,2.0,2017.0,
8.0,0.0,,1.0,14.0,,,,1.0,90.0,COL,0.0,242.0,Luis Robles,8.0,1.0,2.0,2017.0,
7.0,0.0,,0.0,14.0,,,,1.0,90.0,COL,0.0,250.0,Kemar Lawrence,7.0,2.0,2.0,2017.0,
11.0,1.0,,3.0,14.0,,,,1.0,90.0,COL,0.0,251.0,Sal Zizzo,11.0,2.0,2.0,2017.0,
8.0,0.0,,1.0,14.0,,,,1.0,74.0,COL,0.0,252.0,Damien Perrinelle,8.0,2.0,2.0,2017.0,
5.0,0.0,,3.0,14.0,,,,1.0,90.0,COL,0.0,253.0,Sean Davis,5.0,3.0,2.0,2017.0,
2.0,0.0,,0.0,14.0,,,,1.0,60.0,COL,0.0,254.0,Derrick Etienne,2.0,3.0,2.0,2017.0,
6.0,0.0,,3.0,14.0,,,,1.0,90.0,COL,0.0,255.0,Felipe Martins,6.0,3.0,2.0,2017.0,
5.0,1.0,,1.0,14.0,,,,1.0,90.0,COL,0.0,257.0,Sacha Kljestan,5.0,3.0,2.0,2017.0,
4.0,0.0,,2.0,14.0,,,,1.0,90.0,COL,0.0,261.0,Daniel Royer,4.0,3.0,2.0,2017.0,
4.0,2.0,,0.0,14.0,,,,1.0,87.0,COL,0.0,265.0,Bradley Wright-Phillips,4.0,4.0,2.0,2017.0,
2.0,0.0,,1.0,15.0,,,,1.0,90.0,TOR,0.0,296.0,Andre Blake,2.0,1.0,2.0,2017.0,
2.0,0.0,,2.0,15.0,,,,1.0,90.0,TOR,0.0,298.0,Fabio Alves,2.0,2.0,2.0,2017.0,
1.0,0.0,,0.0,15.0,,,,1.0,90.0,TOR,0.0,300.0,Richie Marquez,1.0,2.0,2.0,2017.0,
4.0,0.0,,3.0,15.0,,,,1.0,90.0,TOR,0.0,301.0,Keegan Rosenberry,4.0,2.0,2.0,2017.0,
3.0,0.0,,1.0,15.0,,,,1.0,90.0,TOR,0.0,308.0,Alejandro Bedoya,1.0,3.0,2.0,2017.0,
5.0,0.0,,3.0,15.0,,,,1.0,90.0,TOR,0.0,311.0,Derrick Jones,5.0,3.0,2.0,2017.0,
7.0,1.0,,1.0,15.0,,,,1.0,88.0,TOR,0.0,314.0,Chris Pontius,7.0,3.0,2.0,2017.0,
9.0,3.0,,1.0,15.0,,,,1.0,77.0,TOR,0.0,316.0,Fabian Herbers,9.0,4.0,2.0,2017.0,
7.0,0.0,,0.0,15.0,,,,1.0,62.0,TOR,0.0,317.0,CJ Sapong,7.0,4.0,2.0,2017.0,
4.0,0.0,,3.0,15.0,,,,1.0,90.0,TOR,0.0,319.0,Oguchi Onyewu,4.0,2.0,2.0,2017.0,
9.0,0.0,,2.0,22.0,,,,0.0,90.0,LA,0.0,321.0,Jake Gleeson,9.0,1.0,2.0,2017.0,
8.0,0.0,,1.0,22.0,,,,0.0,90.0,LA,0.0,325.0,Marco Farfan,8.0,2.0,2.0,2017.0,
9.0,0.0,,2.0,22.0,,,,0.0,90.0,LA,0.0,326.0,Roy Miller,9.0,2.0,2.0,2017.0,
6.0,0.0,,0.0,22.0,,,,0.0,90.0,LA,0.0,329.0,Alvas Powell,6.0,2.0,2.0,2017.0,
9.0,0.0,,0.0,22.0,,,,0.0,90.0,LA,1.0,336.0,Diego Chara,9.0,3.0,2.0,2017.0,
4.0,0.0,,1.0,22.0,,,,0.0,90.0,LA,1.0,337.0,Darlington Nagbe,4.0,3.0,2.0,2017.0,
8.0,2.0,,0.0,22.0,,,,0.0,84.0,LA,0.0,338.0,Diego Valeri,8.0,3.0,2.0,2017.0,
2.0,0.0,,0.0,22.0,,,,0.0,52.0,LA,1.0,339.0,Ben Zemanski,2.0,3.0,2.0,2017.0,
2.0,0.0,,0.0,22.0,,,,0.0,90.0,LA,0.0,341.0,Fanendo Adi,2.0,4.0,2.0,2017.0,
1.0,0.0,,0.0,12.0,,,,0.0,90.0,CHI,0.0,347.0,Nick Rimando,1.0,1.0,2.0,2017.0,
2.0,0.0,,1.0,12.0,,,,0.0,90.0,CHI,0.0,349.0,Tony Beltran,2.0,2.0,2.0,2017.0,
1.0,0.0,,1.0,12.0,,,,0.0,90.0,CHI,0.0,354.0,Chris Wingert,1.0,2.0,2.0,2017.0,
3.0,0.0,,2.0,12.0,,,,0.0,90.0,CHI,0.0,355.0,David Horst,3.0,2.0,2.0,2017.0,
3.0,0.0,,1.0,12.0,,,,0.0,90.0,CHI,0.0,358.0,Kyle Beckerman,3.0,3.0,2.0,2017.0,
1.0,0.0,,0.0,12.0,,,,0.0,45.0,CHI,0.0,361.0,Luke Mulholland,1.0,3.0,2.0,2017.0,
3.0,1.0,,0.0,12.0,,,,0.0,90.0,CHI,0.0,362.0,Albert Rusnak,3.0,3.0,2.0,2017.0,
1.0,0.0,,0.0,12.0,,,,0.0,45.0,CHI,0.0,363.0,Sunday Stephen,1.0,3.0,2.0,2017.0,
2.0,0.0,,0.0,12.0,,,,0.0,69.0,CHI,0.0,364.0,Luis Silva,2.0,3.0,2.0,2017.0,
2.0,0.0,,0.0,12.0,,,,0.0,90.0,CHI,0.0,365.0,Yura Movsisyan,2.0,4.0,2.0,2017.0,
3.0,1.0,,0.0,12.0,,,,0.0,65.0,CHI,0.0,368.0,Ricardo Velazco,3.0,4.0,2.0,2017.0,
2.0,0.0,,1.0,16.0,,,,1.0,90.0,VAN,0.0,370.0,David Bingham,2.0,1.0,2.0,2017.0,
5.0,0.0,,0.0,16.0,,,,1.0,90.0,VAN,1.0,372.0,Victor Bernardez,5.0,2.0,2.0,2017.0,
3.0,0.0,,2.0,16.0,,,,1.0,90.0,VAN,0.0,374.0,Shaun Francis,3.0,2.0,2.0,2017.0,
10.0,0.0,,1.0,16.0,,,,1.0,90.0,VAN,2.0,376.0,Nick Lima,10.0,2.0,2.0,2017.0,
3.0,0.0,,1.0,16.0,,,,1.0,74.0,VAN,1.0,380.0,Fatai Alashe,3.0,3.0,2.0,2017.0,
4.0,1.0,,0.0,16.0,,,,1.0,90.0,VAN,1.0,383.0,Simon Dawkins,4.0,3.0,2.0,2017.0,
11.0,0.0,,2.0,16.0,,,,1.0,90.0,VAN,2.0,384.0,Anibal Godoy,11.0,3.0,2.0,2017.0,
1.0,0.0,,0.0,16.0,,,,1.0,45.0,VAN,0.0,388.0,Tommy Thompson,1.0,3.0,2.0,2017.0,
10.0,0.0,,0.0,16.0,,,,1.0,90.0,VAN,0.0,391.0,Chris Wondolowski,10.0,4.0,2.0,2017.0,
2.0,0.0,,0.0,16.0,,,,1.0,79.0,VAN,0.0,392.0,Marcos Urena,2.0,4.0,2.0,2017.0,
3.0,0.0,,2.0,19.0,,,,0.0,90.0,MTL,0.0,393.0,Stefan Frei,3.0,1.0,2.0,2017.0,
1.0,0.0,,0.0,19.0,,,,0.0,90.0,MTL,0.0,399.0,Joevin Jones,1.0,2.0,2.0,2017.0,
2.0,0.0,,0.0,19.0,,,,0.0,90.0,MTL,1.0,400.0,Chad Marshall,2.0,2.0,2.0,2017.0,
3.0,0.0,,2.0,19.0,,,,0.0,84.0,MTL,0.0,401.0,Roman Torres,3.0,2.0,2.0,2017.0,
6.0,1.0,,1.0,19.0,,,,0.0,90.0,MTL,2.0,403.0,Osvaldo Alonso,6.0,3.0,2.0,2017.0,
8.0,1.0,,0.0,19.0,,,,0.0,90.0,MTL,0.0,406.0,Nicolas Lodeiro,8.0,3.0,2.0,2017.0,
3.0,0.0,,1.0,19.0,,,,0.0,90.0,MTL,0.0,407.0,Cristian Roldan,3.0,3.0,2.0,2017.0,
5.0,1.0,,1.0,19.0,,,,0.0,71.0,MTL,1.0,408.0,Harry Shipp,5.0,3.0,2.0,2017.0,
2.0,0.0,,0.0,19.0,,,,0.0,90.0,MTL,0.0,412.0,Clint Dempsey,2.0,4.0,2.0,2017.0,
2.0,0.0,,0.0,19.0,,,,0.0,90.0,MTL,0.0,414.0,Jordan Morris,2.0,4.0,2.0,2017.0,
1.0,0.0,,0.0,19.0,,,,0.0,58.0,MTL,0.0,415.0,Gustav Svensson,1.0,3.0,2.0,2017.0,
9.0,0.0,,2.0,21.0,,,,1.0,90.0,DAL,0.0,417.0,Tim Melia,9.0,1.0,2.0,2017.0,
10.0,0.0,,1.0,21.0,,,,1.0,90.0,DAL,2.0,420.0,Matt Besler,10.0,2.0,2.0,2017.0,
7.0,0.0,,0.0,21.0,,,,1.0,66.0,DAL,0.0,423.0,Jimmy Medranda,7.0,2.0,2.0,2017.0,
11.0,0.0,,2.0,21.0,,,,1.0,90.0,DAL,2.0,424.0,Ike Opara,11.0,2.0,2.0,2017.0,
7.0,0.0,,0.0,21.0,,,,1.0,90.0,DAL,1.0,427.0,Seth Sinovic,7.0,2.0,2.0,2017.0,
4.0,0.0,,0.0,21.0,,,,1.0,90.0,DAL,1.0,428.0,Roger Espinoza,4.0,3.0,2.0,2017.0,
5.0,1.0,,1.0,21.0,,,,1.0,90.0,DAL,0.0,429.0,Benny Feilhaber,5.0,3.0,2.0,2017.0,
2.0,0.0,,0.0,21.0,,,,1.0,90.0,DAL,0.0,430.0,Gerso Fernandes,2.0,3.0,2.0,2017.0,
7.0,0.0,,3.0,22.0,,,,0.0,90.0,LA,1.0,433.0,Lawrence Olum,7.0,3.0,2.0,2017.0,
4.0,0.0,,1.0,21.0,,,,1.0,90.0,DAL,0.0,434.0,Ilie Sanchez,4.0,3.0,2.0,2017.0,
4.0,0.0,,0.0,21.0,,,,1.0,90.0,DAL,1.0,435.0,Graham Zusi,4.0,3.0,2.0,2017.0,
2.0,1.0,,0.0,21.0,,,,1.0,90.0,DAL,0.0,437.0,Dom Dwyer,2.0,4.0,2.0,2017.0,
2.0,0.0,,1.0,15.0,,,,0.0,90.0,PHI,0.0,445.0,Clint Irwin,2.0,1.0,2.0,2017.0,
2.0,0.0,,1.0,15.0,,,,0.0,90.0,PHI,0.0,448.0,Nick Hagglund,2.0,2.0,2.0,2017.0,
2.0,0.0,,1.0,15.0,,,,0.0,90.0,PHI,0.0,449.0,Drew Moor,2.0,2.0,2.0,2017.0,
8.0,0.0,,1.0,15.0,,,,0.0,90.0,PHI,0.0,451.0,Justin Morrow,8.0,2.0,2.0,2017.0,
2.0,0.0,,2.0,15.0,,,,0.0,90.0,PHI,0.0,452.0,Eriq Zavaleta,2.0,2.0,2.0,2017.0,
9.0,0.0,,4.0,15.0,,,,0.0,90.0,PHI,0.0,453.0,Michael  Bradley,9.0,3.0,2.0,2017.0,
3.0,2.0,,0.0,15.0,,,,0.0,76.0,PHI,0.0,456.0,Armando Cooper,3.0,3.0,2.0,2017.0,
4.0,0.0,,1.0,15.0,,,,0.0,84.0,PHI,1.0,458.0,Tsubasa Endoh,4.0,3.0,2.0,2017.0,
9.0,2.0,,0.0,15.0,,,,0.0,90.0,PHI,0.0,460.0,Jozy Altidore,9.0,4.0,2.0,2017.0,
1.0,0.0,,0.0,15.0,,,,0.0,45.0,PHI,0.0,462.0,Sebastian Giovinco,1.0,4.0,2.0,2017.0,
2.0,0.0,,1.0,16.0,,,,0.0,66.0,SJ,0.0,468.0,Paolo Tornaghi,2.0,1.0,2.0,2017.0,
3.0,0.0,,3.0,16.0,,,,0.0,90.0,SJ,0.0,471.0,Christian Dean,3.0,2.0,2.0,2017.0,
1.0,0.0,,0.0,16.0,,,,0.0,90.0,SJ,0.0,473.0,Jordan Harvey,1.0,2.0,2.0,2017.0,
3.0,0.0,,2.0,16.0,,,,0.0,90.0,SJ,0.0,478.0,Kendall Waston,3.0,2.0,2.0,2017.0,
10.0,0.0,,0.0,16.0,,,,0.0,60.0,SJ,0.0,482.0,Erik Hurtado,10.0,3.0,2.0,2017.0,
3.0,0.0,,1.0,16.0,,,,0.0,90.0,SJ,0.0,485.0,Ben McKendry,3.0,3.0,2.0,2017.0,
2.0,0.0,,0.0,16.0,,,,0.0,90.0,SJ,0.0,487.0,Cristian Techera,2.0,3.0,2.0,2017.0,
2.0,0.0,,1.0,16.0,,,,0.0,90.0,SJ,0.0,488.0,Russell Teibert,2.0,3.0,2.0,2017.0,
3.0,0.0,,1.0,16.0,,,,0.0,60.0,SJ,0.0,492.0,Kekuta Manneh,3.0,4.0,2.0,2017.0,
4.0,0.0,,2.0,18.0,,,,0.0,90.0,MIN,0.0,493.0,Alec Kann,4.0,1.0,2.0,2017.0,
8.0,1.0,,2.0,18.0,,,,0.0,90.0,MIN,0.0,497.0,Greg Garza,8.0,2.0,2.0,2017.0,
3.0,0.0,,1.0,18.0,,,,0.0,90.0,MIN,0.0,499.0,Michael Parkhurst,3.0,2.0,2.0,2017.0,
5.0,0.0,,4.0,18.0,,,,0.0,90.0,MIN,0.0,501.0,Leandro Gonzalez Pirez,5.0,2.0,2.0,2017.0,
3.0,0.0,,1.0,18.0,,,,0.0,90.0,MIN,0.0,502.0,Tyrone Mears,3.0,2.0,2.0,2017.0,
18.0,0.0,,2.0,18.0,,,,0.0,90.0,MIN,1.0,503.0,Miguel Almiron,18.0,3.0,2.0,2017.0,
6.0,1.0,,0.0,18.0,,,,0.0,76.0,MIN,0.0,504.0,Yamil Asad,6.0,3.0,2.0,2017.0,
7.0,0.0,,2.0,18.0,,,,0.0,90.0,MIN,0.0,507.0,Julian Gressel,7.0,3.0,2.0,2017.0,
5.0,0.0,,3.0,18.0,,,,0.0,90.0,MIN,0.0,510.0,Jeff Larentowicz,5.0,3.0,2.0,2017.0,
5.0,1.0,,0.0,18.0,,,,0.0,83.0,MIN,0.0,516.0,Hector Villalba,5.0,4.0,2.0,2017.0,
0.0,0.0,,0.0,18.0,,,,1.0,85.0,ATL,0.0,520.0,John Alvbage,0.0,1.0,2.0,2017.0,
-1.0,0.0,,1.0,18.0,,,,1.0,90.0,ATL,0.0,521.0,Francisco Calvo,-1.0,2.0,2.0,2017.0,
1.0,0.0,,2.0,18.0,,,,1.0,90.0,ATL,0.0,523.0,Vadim Demidov,1.0,2.0,2.0,2017.0,
1.0,0.0,,2.0,18.0,,,,1.0,90.0,ATL,0.0,527.0,Jermaine Taylor,1.0,2.0,2.0,2017.0,
5.0,2.0,,1.0,18.0,,,,1.0,90.0,ATL,0.0,531.0,Mohammed Saied,5.0,3.0,2.0,2017.0,
3.0,1.0,,0.0,18.0,,,,1.0,90.0,ATL,0.0,532.0,Johan Venegas,3.0,3.0,2.0,2017.0,
4.0,0.0,,3.0,18.0,,,,1.0,71.0,ATL,0.0,534.0,Rasmus Schuller,4.0,3.0,2.0,2017.0,
9.0,2.0,,1.0,18.0,,,,1.0,90.0,ATL,0.0,535.0,Kevin Molino,9.0,3.0,2.0,2017.0,
3.0,0.0,,1.0,18.0,,,,1.0,90.0,ATL,0.0,536.0,Collen Warner,3.0,3.0,2.0,2017.0,
2.0,0.0,,0.0,18.0,,,,1.0,90.0,ATL,0.0,539.0,Christian Ramirez,2.0,4.0,2.0,2017.0,
8.0,1.0,,3.0,22.0,,,,0.0,88.0,LA,1.0,541.0,Sebastian Blanco,8.0,3.0,2.0,2017.0,
17.0,0.0,,0.0,18.0,,,,0.0,81.0,MIN,0.0,542.0,Josef Martinez,17.0,4.0,2.0,2017.0,
3.0,0.0,,0.0,16.0,,,,1.0,90.0,VAN,2.0,544.0,Florian Jungwirth,2.0,2.0,2.0,2017.0,
7.0,0.0,,2.0,15.0,,,,1.0,90.0,TOR,0.0,545.0,Haris Medunjanin,7.0,3.0,2.0,2017.0,
8.0,1.0,,0.0,16.0,,,,1.0,45.0,VAN,0.0,547.0,Jahmir Hyka,8.0,3.0,2.0,2017.0,
3.0,0.0,,1.0,21.0,,,,0.0,90.0,SKC,0.0,552.0,Carlos Cermeno,3.0,3.0,2.0,2017.0,
1.0,0.0,,0.0,16.0,,,,0.0,90.0,SJ,0.0,557.0,Jakob Nerwinski,1.0,2.0,2.0,2017.0,
3.0,0.0,,1.0,17.0,,,,0.0,57.0,HOU,1.0,558.0,Jose de Lima Junior,3.0,3.0,2.0,2017.0,
15.0,1.0,,0.0,20.0,,,,1.0,90.0,DC,0.0,559.0,Maximiliano Moralez,15.0,3.0,2.0,2017.0,
11.0,0.0,,0.0,20.0,,,,1.0,65.0,DC,0.0,562.0,Rodney Wallace,11.0,3.0,2.0,2017.0,
3.0,1.0,,1.0,17.0,,,,0.0,45.0,HOU,0.0,564.0,Connor Maloney,3.0,2.0,2.0,2017.0,
-1.0,0.0,,0.0,18.0,,,,1.0,90.0,ATL,0.0,566.0,Jerome Thiesson,-1.0,2.0,2.0,2017.0,
4.0,0.0,,2.0,15.0,,,,0.0,90.0,PHI,0.0,571.0,Victor Vazquez,4.0,3.0,2.0,2017.0,
9.0,0.0,,2.0,14.0,,,,1.0,90.0,COL,0.0,574.0,Aaron Long,9.0,2.0,2.0,2017.0,
1.0,0.0,,0.0,22.0,,,,1.0,55.0,POR,0.0,586.0,Bradley Diallo,1.0,2.0,2.0,2017.0,
2.0,0.0,,0.0,22.0,,,,1.0,90.0,POR,0.0,591.0,Nathan Smith,2.0,2.0,2.0,2017.0,
3.0,0.0,,2.0,12.0,,,,0.0,90.0,CHI,0.0,593.0,Justin Schmidt,3.0,2.0,2.0,2017.0,
9.0,0.0,,2.0,12.0,,,,1.0,90.0,RSL,0.0,1.0,Jorge Rodrigo Bava,9.0,1.0,2.0,2017.0,
10.0,0.0,,3.0,12.0,,,,1.0,90.0,RSL,0.0,5.0,Michael Harrington,10.0,2.0,2.0,2017.0,
16.0,0.0,,6.0,12.0,,,,1.0,90.0,RSL,0.0,6.0,Johan Kappelhof,16.0,2.0,2.0,2017.0,
10.0,0.0,,3.0,12.0,,,,1.0,90.0,RSL,0.0,7.0,Joao Meira,10.0,2.0,2.0,2017.0,
10.0,0.0,,3.0,12.0,,,,1.0,90.0,RSL,0.0,8.0,Brandon Vincent,10.0,2.0,2.0,2017.0,
9.0,0.0,,1.0,12.0,,,,1.0,69.0,RSL,0.0,9.0,Arturo Alvarez,9.0,3.0,2.0,2017.0,
