event_id,home,opp_adjusted_points,opp_aps,opp_ass,opp_att_bps,opp_att_points,opp_bc,opp_blk,opp_br,opp_cl,opp_crs,opp_def_bps,opp_def_points,opp_elg,opp_gls,opp_intc,opp_kp,opp_og,opp_oga,opp_pas_bps,opp_pcp,opp_pe,opp_pm,opp_ps,opp_pss,opp_rc,opp_sh,opp_sv,opp_tck,opp_total_bps,opp_wf,opp_yc,opponent,round,season,team,team_adjusted_points,team_aps,team_ass,team_att_bps,team_att_points,team_bc,team_blk,team_br,team_cl,team_crs,team_def_bps,team_def_points,team_elg,team_gls,team_intc,team_kp,team_og,team_oga,team_pas_bps,team_pcp,team_pe,team_pm,team_ps,team_pss,team_rc,team_sh,team_sv,team_tck,team_total_bps,team_wf,team_yc
151,1,33.0,426.0,0.0,4.0,4.0,2.0,3.0,62.0,12.0,3.0,7.0,2.0,0.0,0.0,9.0,8.0,0.0,0.0,3.0,0.8271844660194175,0.0,0.0,0.0,515.0,0.0,11.0,3.0,13.0,14.0,15.0,1.0,TOR,14,2017,NE,97.0,398.0,2.0,8.0,30.0,3.0,2.0,67.0,13.0,2.0,10.0,40.0,0.0,3.0,24.0,17.0,0.0,0.0,5.0,0.8414376321353065,0.0,0.0,0.0,473.0,0.0,19.0,3.0,20.0,23.0,7.0,2.0
151,0,97.0,398.0,2.0,8.0,30.0,3.0,2.0,67.0,13.0,2.0,10.0,40.0,0.0,3.0,24.0,17.0,0.0,0.0,5.0,0.8414376321353065,0.0,0.0,0.0,473.0,0.0,19.0,3.0,20.0,23.0,7.0,2.0,NE,14,2017,TOR,33.0,426.0,0.0,4.0,4.0,2.0,3.0,62.0,12.0,3.0,7.0,2.0,0.0,0.0,9.0,8.0,0.0,0.0,3.0,0.8271844660194175,0.0,0.0,0.0,515.0,0.0,11.0,3.0,13.0,14.0,15.0,1.0
152,1,43.0,192.0,1.0,1.0,9.0,0.0,2.0,73.0,31.0,3.0,16.0,12.0,0.0,1.0,14.0,6.0,0.0,0.0,0.0,0.6421404682274248,0.0,0.0,0.0,299.0,0.0,8.0,7.0,24.0,17.0,10.0,2.0,PHI,14,2017,NYC,56.0,412.0,1.0,3.0,18.0,0.0,1.0,75.0,31.0,2.0,12.0,12.0,0.0,2.0,9.0,11.0,0.0,0.0,4.0,0.7923076923076923,0.0,0.0,0.0,520.0,0.0,15.0,4.0,21.0,19.0,12.0,2.0
152,0,56.0,412.0,1.0,3.0,18.0,0.0,1.0,75.0,31.0,2.0,12.0,12.0,0.0,2.0,9.0,11.0,0.0,0.0,4.0,0.7923076923076923,0.0,0.0,0.0,520.0,0.0,15.0,4.0,21.0,19.0,12.0,2.0,NYC,14,2017,PHI,43.0,192.0,1.0,1.0,9.0,0.0,2.0,73.0,31.0,3.0,16.0,12.0,0.0,1.0,14.0,6.0,0.0,0.0,0.0,0.6421404682274248,0.0,0.0,0.0,299.0,0.0,8.0,7.0,24.0,17.0,10.0,2.0
153,1,32.0,191.0,0.0,1.0,1.0,0.0,5.0,58.0,20.0,1.0,14.0,10.0,0.0,0.0,19.0,4.0,0.0,0.0,0.0,0.6945454545454546,0.0,0.0,0.0,275.0,1.0,5.0,6.0,24.0,15.0,18.0,0.0,SJ,14,2017,POR,100.0,473.0,1.0,15.0,28.0,2.0,1.0,70.0,22.0,10.0,15.0,45.0,0.0,2.0,11.0,22.0,0.0,0.0,8.0,0.8726937269372693,0.0,0.0,0.0,542.0,0.0,23.0,1.0,32.0,38.0,10.0,3.0
153,0,100.0,473.0,1.0,15.0,28.0,2.0,1.0,70.0,22.0,10.0,15.0,45.0,0.0,2.0,11.0,22.0,0.0,0.0,8.0,0.8726937269372693,0.0,0.0,0.0,542.0,0.0,23.0,1.0,32.0,38.0,10.0,3.0,POR,14,2017,SJ,32.0,191.0,0.0,1.0,1.0,0.0,5.0,58.0,20.0,1.0,14.0,10.0,0.0,0.0,19.0,4.0,0.0,0.0,0.0,0.6945454545454546,0.0,0.0,0.0,275.0,1.0,5.0,6.0,24.0,15.0,18.0,0.0
154,0,102.0,465.0,1.0,8.0,29.0,2.0,1.0,50.0,15.0,7.0,7.0,40.0,0.0,3.0,10.0,22.0,0.0,0.0,10.0,0.8874045801526718,0.0,0.0,0.0,524.0,0.0,27.0,1.0,14.0,25.0,13.0,2.0,SKC,14,2017,MIN,35.0,398.0,0.0,0.0,0.0,0.0,4.0,43.0,12.0,1.0,11.0,6.0,0.0,0.0,5.0,4.0,0.0,0.0,8.0,0.8414376321353065,0.0,0.0,0.0,473.0,0.0,7.0,6.0,24.0,19.0,13.0,3.0
154,1,35.0,398.0,0.0,0.0,0.0,0.0,4.0,43.0,12.0,1.0,11.0,6.0,0.0,0.0,5.0,4.0,0.0,0.0,8.0,0.8414376321353065,0.0,0.0,0.0,473.0,0.0,7.0,6.0,24.0,19.0,13.0,3.0,MIN,14,2017,SKC,102.0,465.0,1.0,8.0,29.0,2.0,1.0,50.0,15.0,7.0,7.0,40.0,0.0,3.0,10.0,22.0,0.0,0.0,10.0,0.8874045801526718,0.0,0.0,0.0,524.0,0.0,27.0,1.0,14.0,25.0,13.0,2.0
155,0,61.0,170.0,2.0,8.0,31.0,3.0,3.0,47.0,16.0,4.0,6.0,6.0,0.0,3.0,11.0,13.0,0.0,0.0,0.0,0.6614785992217899,0.0,0.0,0.0,257.0,0.0,16.0,1.0,16.0,14.0,8.0,1.0,VAN,14,2017,ATL,41.0,424.0,2.0,1.0,13.0,0.0,5.0,43.0,24.0,5.0,9.0,4.0,0.0,1.0,14.0,5.0,0.0,0.0,2.0,0.8153846153846154,0.0,0.0,0.0,520.0,0.0,7.0,2.0,16.0,12.0,16.0,2.0
155,1,41.0,424.0,2.0,1.0,13.0,0.0,5.0,43.0,24.0,5.0,9.0,4.0,0.0,1.0,14.0,5.0,0.0,0.0,2.0,0.8153846153846154,0.0,0.0,0.0,520.0,0.0,7.0,2.0,16.0,12.0,16.0,2.0,ATL,14,2017,VAN,61.0,170.0,2.0,8.0,31.0,3.0,3.0,47.0,16.0,4.0,6.0,6.0,0.0,3.0,11.0,13.0,0.0,0.0,0.0,0.6614785992217899,0.0,0.0,0.0,257.0,0.0,16.0,1.0,16.0,14.0,8.0,1.0
156,0,50.0,225.0,3.0,1.0,20.0,1.0,6.0,52.0,21.0,4.0,8.0,8.0,0.0,2.0,11.0,9.0,0.0,0.0,0.0,0.7120253164556962,0.0,0.0,0.0,316.0,0.0,11.0,3.0,12.0,9.0,9.0,3.0,COL,14,2017,CLB,47.0,423.0,1.0,7.0,15.0,1.0,0.0,53.0,23.0,10.0,7.0,3.0,0.0,1.0,12.0,11.0,0.0,0.0,4.0,0.8197674418604651,0.0,0.0,0.0,516.0,0.0,15.0,5.0,12.0,18.0,16.0,0.0
156,1,47.0,423.0,1.0,7.0,15.0,1.0,0.0,53.0,23.0,10.0,7.0,3.0,0.0,1.0,12.0,11.0,0.0,0.0,4.0,0.8197674418604651,0.0,0.0,0.0,516.0,0.0,15.0,5.0,12.0,18.0,16.0,0.0,CLB,14,2017,COL,50.0,225.0,3.0,1.0,20.0,1.0,6.0,52.0,21.0,4.0,8.0,8.0,0.0,2.0,11.0,9.0,0.0,0.0,0.0,0.7120253164556962,0.0,0.0,0.0,316.0,0.0,11.0,3.0,12.0,9.0,9.0,3.0
157,1,68.0,273.0,0.0,4.0,4.0,0.0,3.0,60.0,23.0,6.0,13.0,41.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.7358490566037735,0.0,0.0,0.0,371.0,0.0,15.0,6.0,20.0,17.0,10.0,1.0,LA,14,2017,DC,74.0,316.0,0.0,2.0,2.0,0.0,3.0,61.0,31.0,5.0,16.0,46.0,0.0,0.0,10.0,13.0,0.0,0.0,2.0,0.7707317073170732,0.0,0.0,0.0,410.0,0.0,19.0,6.0,16.0,20.0,10.0,1.0
157,0,74.0,316.0,0.0,2.0,2.0,0.0,3.0,61.0,31.0,5.0,16.0,46.0,0.0,0.0,10.0,13.0,0.0,0.0,2.0,0.7707317073170732,0.0,0.0,0.0,410.0,0.0,19.0,6.0,16.0,20.0,10.0,1.0,DC,14,2017,LA,68.0,273.0,0.0,4.0,4.0,0.0,3.0,60.0,23.0,6.0,13.0,41.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.7358490566037735,0.0,0.0,0.0,371.0,0.0,15.0,6.0,20.0,17.0,10.0,1.0
158,1,31.0,277.0,2.0,1.0,17.0,1.0,1.0,49.0,8.0,5.0,3.0,-10.0,0.0,2.0,8.0,10.0,0.0,0.0,1.0,0.7527173913043478,0.0,0.0,0.0,368.0,0.0,11.0,5.0,17.0,5.0,9.0,1.0,RSL,14,2017,DAL,94.0,364.0,9.0,7.0,64.0,5.0,1.0,51.0,12.0,2.0,7.0,2.0,0.0,6.0,9.0,11.0,0.0,0.0,3.0,0.8348623853211009,0.0,0.0,0.0,436.0,0.0,14.0,3.0,10.0,17.0,14.0,0.0
158,0,94.0,364.0,9.0,7.0,64.0,5.0,1.0,51.0,12.0,2.0,7.0,2.0,0.0,6.0,9.0,11.0,0.0,0.0,3.0,0.8348623853211009,0.0,0.0,0.0,436.0,0.0,14.0,3.0,10.0,17.0,14.0,0.0,DAL,14,2017,RSL,31.0,277.0,2.0,1.0,17.0,1.0,1.0,49.0,8.0,5.0,3.0,-10.0,0.0,2.0,8.0,10.0,0.0,0.0,1.0,0.7527173913043478,0.0,0.0,0.0,368.0,0.0,11.0,5.0,17.0,5.0,9.0,1.0
159,0,58.0,237.0,0.0,0.0,0.0,0.0,2.0,43.0,32.0,0.0,13.0,36.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0.7847682119205298,0.0,0.0,0.0,302.0,2.0,5.0,6.0,17.0,13.0,14.0,0.0,ORL,14,2017,CHI,64.0,515.0,0.0,3.0,3.0,0.0,1.0,53.0,16.0,8.0,8.0,31.0,0.0,0.0,11.0,17.0,0.0,0.0,8.0,0.8940972222222222,0.0,0.0,0.0,576.0,0.0,21.0,2.0,9.0,19.0,8.0,2.0
159,1,64.0,515.0,0.0,3.0,3.0,0.0,1.0,53.0,16.0,8.0,8.0,31.0,0.0,0.0,11.0,17.0,0.0,0.0,8.0,0.8940972222222222,0.0,0.0,0.0,576.0,0.0,21.0,2.0,9.0,19.0,8.0,2.0,CHI,14,2017,ORL,58.0,237.0,0.0,0.0,0.0,0.0,2.0,43.0,32.0,0.0,13.0,36.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0.7847682119205298,0.0,0.0,0.0,302.0,2.0,5.0,6.0,17.0,13.0,14.0,0.0
160,0,86.0,541.0,2.0,3.0,14.0,1.0,1.0,80.0,13.0,4.0,16.0,41.0,0.0,1.0,19.0,10.0,0.0,0.0,7.0,0.84399375975039,0.0,0.0,0.0,641.0,0.0,12.0,3.0,27.0,26.0,12.0,0.0,SEA,14,2017,HOU,42.0,242.0,0.0,1.0,1.0,0.0,3.0,68.0,22.0,1.0,16.0,17.0,0.0,0.0,24.0,6.0,0.0,0.0,1.0,0.7096774193548387,0.0,0.0,0.0,341.0,0.0,8.0,1.0,25.0,18.0,7.0,1.0
160,1,42.0,242.0,0.0,1.0,1.0,0.0,3.0,68.0,22.0,1.0,16.0,17.0,0.0,0.0,24.0,6.0,0.0,0.0,1.0,0.7096774193548387,0.0,0.0,0.0,341.0,0.0,8.0,1.0,25.0,18.0,7.0,1.0,HOU,14,2017,SEA,86.0,541.0,2.0,3.0,14.0,1.0,1.0,80.0,13.0,4.0,16.0,41.0,0.0,1.0,19.0,10.0,0.0,0.0,7.0,0.84399375975039,0.0,0.0,0.0,641.0,0.0,12.0,3.0,27.0,26.0,12.0,0.0
161,0,77.0,205.0,2.0,4.0,20.0,3.0,3.0,60.0,22.0,2.0,12.0,35.0,0.0,2.0,19.0,8.0,0.0,0.0,0.0,0.68561872909699,0.0,0.0,0.0,299.0,0.0,12.0,2.0,17.0,16.0,11.0,2.0,CHI,15,2017,ATL,28.0,360.0,0.0,4.0,4.0,1.0,2.0,52.0,16.0,3.0,5.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,1.0,0.8053691275167785,0.0,0.0,0.0,447.0,0.0,12.0,4.0,13.0,10.0,14.0,2.0
161,1,28.0,360.0,0.0,4.0,4.0,1.0,2.0,52.0,16.0,3.0,5.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,1.0,0.8053691275167785,0.0,0.0,0.0,447.0,0.0,12.0,4.0,13.0,10.0,14.0,2.0,ATL,15,2017,CHI,77.0,205.0,2.0,4.0,20.0,3.0,3.0,60.0,22.0,2.0,12.0,35.0,0.0,2.0,19.0,8.0,0.0,0.0,0.0,0.68561872909699,0.0,0.0,0.0,299.0,0.0,12.0,2.0,17.0,16.0,11.0,2.0
162,0,52.0,533.0,1.0,2.0,10.0,0.0,0.0,45.0,7.0,3.0,6.0,11.0,1.0,1.0,6.0,7.0,0.0,0.0,8.0,0.8500797448165869,0.0,0.0,0.0,627.0,0.0,15.0,6.0,13.0,16.0,11.0,0.0,SKC,15,2017,MTL,42.0,243.0,0.0,3.0,8.0,0.0,3.0,52.0,23.0,3.0,11.0,11.0,0.0,1.0,19.0,10.0,0.0,0.0,0.0,0.7570093457943925,0.0,0.0,0.0,321.0,1.0,11.0,4.0,23.0,14.0,3.0,2.0
162,1,42.0,243.0,0.0,3.0,8.0,0.0,3.0,52.0,23.0,3.0,11.0,11.0,0.0,1.0,19.0,10.0,0.0,0.0,0.0,0.7570093457943925,0.0,0.0,0.0,321.0,1.0,11.0,4.0,23.0,14.0,3.0,2.0,MTL,15,2017,SKC,52.0,533.0,1.0,2.0,10.0,0.0,0.0,45.0,7.0,3.0,6.0,11.0,1.0,1.0,6.0,7.0,0.0,0.0,8.0,0.8500797448165869,0.0,0.0,0.0,627.0,0.0,15.0,6.0,13.0,16.0,11.0,0.0
163,0,88.0,373.0,3.0,6.0,25.0,2.0,1.0,54.0,11.0,5.0,7.0,37.0,0.0,2.0,28.0,11.0,0.0,0.0,4.0,0.8108695652173913,0.0,0.0,0.0,460.0,0.0,13.0,2.0,16.0,17.0,7.0,2.0,POR,15,2017,DAL,29.0,352.0,0.0,2.0,2.0,1.0,4.0,61.0,13.0,0.0,8.0,3.0,0.0,0.0,14.0,5.0,0.0,0.0,1.0,0.7804878048780488,0.0,0.0,0.0,451.0,0.0,10.0,3.0,20.0,11.0,13.0,1.0
163,1,29.0,352.0,0.0,2.0,2.0,1.0,4.0,61.0,13.0,0.0,8.0,3.0,0.0,0.0,14.0,5.0,0.0,0.0,1.0,0.7804878048780488,0.0,0.0,0.0,451.0,0.0,10.0,3.0,20.0,11.0,13.0,1.0,DAL,15,2017,POR,88.0,373.0,3.0,6.0,25.0,2.0,1.0,54.0,11.0,5.0,7.0,37.0,0.0,2.0,28.0,11.0,0.0,0.0,4.0,0.8108695652173913,0.0,0.0,0.0,460.0,0.0,13.0,2.0,16.0,17.0,7.0,2.0
164,1,39.0,229.0,0.0,4.0,9.0,0.0,10.0,67.0,16.0,2.0,13.0,9.0,0.0,1.0,15.0,6.0,0.0,0.0,0.0,0.637883008356546,0.0,0.0,0.0,359.0,0.0,12.0,2.0,30.0,17.0,22.0,4.0,SEA,16,2017,NYC,61.0,362.0,1.0,9.0,22.0,0.0,5.0,82.0,17.0,7.0,17.0,17.0,0.0,2.0,18.0,16.0,0.0,0.0,0.0,0.7653276955602537,1.0,0.0,0.0,473.0,0.0,21.0,1.0,30.0,26.0,15.0,3.0
164,0,61.0,362.0,1.0,9.0,22.0,0.0,5.0,82.0,17.0,7.0,17.0,17.0,0.0,2.0,18.0,16.0,0.0,0.0,0.0,0.7653276955602537,1.0,0.0,0.0,473.0,0.0,21.0,1.0,30.0,26.0,15.0,3.0,NYC,16,2017,SEA,39.0,229.0,0.0,4.0,9.0,0.0,10.0,67.0,16.0,2.0,13.0,9.0,0.0,1.0,15.0,6.0,0.0,0.0,0.0,0.637883008356546,0.0,0.0,0.0,359.0,0.0,12.0,2.0,30.0,17.0,22.0,4.0
165,0,62.0,343.0,3.0,5.0,30.0,1.0,2.0,60.0,11.0,8.0,11.0,6.0,0.0,3.0,5.0,13.0,0.0,0.0,4.0,0.849009900990099,0.0,0.0,0.0,404.0,0.0,17.0,3.0,20.0,20.0,11.0,2.0,ORL,16,2017,MTL,56.0,222.0,3.0,3.0,27.0,1.0,6.0,57.0,27.0,3.0,13.0,7.0,0.0,3.0,16.0,8.0,0.0,0.0,0.0,0.7449664429530202,0.0,0.0,0.0,298.0,0.0,11.0,3.0,26.0,16.0,11.0,3.0
165,1,56.0,222.0,3.0,3.0,27.0,1.0,6.0,57.0,27.0,3.0,13.0,7.0,0.0,3.0,16.0,8.0,0.0,0.0,0.0,0.7449664429530202,0.0,0.0,0.0,298.0,0.0,11.0,3.0,26.0,16.0,11.0,3.0,MTL,16,2017,ORL,62.0,343.0,3.0,5.0,30.0,1.0,2.0,60.0,11.0,8.0,11.0,6.0,0.0,3.0,5.0,13.0,0.0,0.0,4.0,0.849009900990099,0.0,0.0,0.0,404.0,0.0,17.0,3.0,20.0,20.0,11.0,2.0
166,0,90.0,373.0,2.0,5.0,21.0,0.0,3.0,61.0,27.0,8.0,10.0,43.0,0.0,2.0,13.0,17.0,0.0,0.0,4.0,0.7953091684434968,0.0,0.0,0.0,469.0,0.0,21.0,2.0,10.0,19.0,10.0,3.0,TOR,16,2017,DC,34.0,261.0,0.0,0.0,0.0,0.0,6.0,55.0,25.0,3.0,14.0,9.0,0.0,0.0,19.0,9.0,0.0,0.0,2.0,0.7352112676056338,0.0,0.0,0.0,355.0,0.0,9.0,5.0,9.0,16.0,11.0,2.0
166,1,34.0,261.0,0.0,0.0,0.0,0.0,6.0,55.0,25.0,3.0,14.0,9.0,0.0,0.0,19.0,9.0,0.0,0.0,2.0,0.7352112676056338,0.0,0.0,0.0,355.0,0.0,9.0,5.0,9.0,16.0,11.0,2.0,DC,16,2017,TOR,90.0,373.0,2.0,5.0,21.0,0.0,3.0,61.0,27.0,8.0,10.0,43.0,0.0,2.0,13.0,17.0,0.0,0.0,4.0,0.7953091684434968,0.0,0.0,0.0,469.0,0.0,21.0,2.0,10.0,19.0,10.0,3.0
167,0,43.0,262.0,0.0,0.0,5.0,0.0,5.0,72.0,20.0,1.0,16.0,16.0,0.0,1.0,12.0,2.0,0.0,0.0,0.0,0.7119565217391305,0.0,0.0,0.0,368.0,0.0,6.0,4.0,24.0,16.0,9.0,1.0,VAN,16,2017,DAL,51.0,268.0,0.0,5.0,10.0,0.0,3.0,58.0,26.0,6.0,15.0,16.0,0.0,1.0,16.0,15.0,0.0,0.0,1.0,0.73224043715847,0.0,0.0,0.0,366.0,0.0,17.0,1.0,17.0,21.0,15.0,1.0
167,1,51.0,268.0,0.0,5.0,10.0,0.0,3.0,58.0,26.0,6.0,15.0,16.0,0.0,1.0,16.0,15.0,0.0,0.0,1.0,0.73224043715847,0.0,0.0,0.0,366.0,0.0,17.0,1.0,17.0,21.0,15.0,1.0,DAL,16,2017,VAN,43.0,262.0,0.0,0.0,5.0,0.0,5.0,72.0,20.0,1.0,16.0,16.0,0.0,1.0,12.0,2.0,0.0,0.0,0.0,0.7119565217391305,0.0,0.0,0.0,368.0,0.0,6.0,4.0,24.0,16.0,9.0,1.0
168,1,47.0,339.0,2.0,2.0,13.0,2.0,2.0,68.0,12.0,2.0,12.0,7.0,2.0,1.0,19.0,8.0,0.0,0.0,3.0,0.8052256532066508,0.0,0.0,0.0,421.0,0.0,8.0,4.0,13.0,17.0,10.0,1.0,CLB,16,2017,ATL,61.0,364.0,3.0,3.0,27.0,1.0,2.0,63.0,15.0,2.0,7.0,7.0,0.0,3.0,10.0,12.0,0.0,0.0,4.0,0.7947598253275109,0.0,0.0,0.0,458.0,0.0,14.0,2.0,21.0,14.0,8.0,2.0
168,0,61.0,364.0,3.0,3.0,27.0,1.0,2.0,63.0,15.0,2.0,7.0,7.0,0.0,3.0,10.0,12.0,0.0,0.0,4.0,0.7947598253275109,0.0,0.0,0.0,458.0,0.0,14.0,2.0,21.0,14.0,8.0,2.0,ATL,16,2017,CLB,47.0,339.0,2.0,2.0,13.0,2.0,2.0,68.0,12.0,2.0,12.0,7.0,2.0,1.0,19.0,8.0,0.0,0.0,3.0,0.8052256532066508,0.0,0.0,0.0,421.0,0.0,8.0,4.0,13.0,17.0,10.0,1.0
169,0,51.0,331.0,3.0,4.0,23.0,2.0,3.0,43.0,20.0,3.0,7.0,2.0,0.0,2.0,14.0,6.0,0.0,0.0,2.0,0.7956730769230769,0.0,0.0,0.0,416.0,0.0,7.0,2.0,14.0,13.0,17.0,1.0,LA,16,2017,HOU,35.0,281.0,1.0,3.0,16.0,1.0,1.0,49.0,8.0,1.0,3.0,-1.0,0.0,2.0,10.0,10.0,0.0,0.0,1.0,0.771978021978022,0.0,0.0,0.0,364.0,0.0,13.0,1.0,14.0,7.0,14.0,4.0
169,1,35.0,281.0,1.0,3.0,16.0,1.0,1.0,49.0,8.0,1.0,3.0,-1.0,0.0,2.0,10.0,10.0,0.0,0.0,1.0,0.771978021978022,0.0,0.0,0.0,364.0,0.0,13.0,1.0,14.0,7.0,14.0,4.0,HOU,16,2017,LA,51.0,331.0,3.0,4.0,23.0,2.0,3.0,43.0,20.0,3.0,7.0,2.0,0.0,2.0,14.0,6.0,0.0,0.0,2.0,0.7956730769230769,0.0,0.0,0.0,416.0,0.0,7.0,2.0,14.0,13.0,17.0,1.0
170,0,38.0,393.0,0.0,8.0,14.0,2.0,1.0,58.0,8.0,5.0,4.0,-1.0,0.0,1.0,10.0,17.0,0.0,0.0,2.0,0.805327868852459,0.0,0.0,0.0,488.0,0.0,24.0,2.0,17.0,14.0,7.0,1.0,NE,16,2017,CHI,65.0,413.0,2.0,3.0,19.0,2.0,9.0,62.0,31.0,2.0,14.0,14.0,1.0,2.0,23.0,4.0,0.0,0.0,7.0,0.8463114754098361,0.0,0.0,0.0,488.0,0.0,8.0,4.0,14.0,24.0,10.0,0.0
170,1,65.0,413.0,2.0,3.0,19.0,2.0,9.0,62.0,31.0,2.0,14.0,14.0,1.0,2.0,23.0,4.0,0.0,0.0,7.0,0.8463114754098361,0.0,0.0,0.0,488.0,0.0,8.0,4.0,14.0,24.0,10.0,0.0,CHI,16,2017,NE,38.0,393.0,0.0,8.0,14.0,2.0,1.0,58.0,8.0,5.0,4.0,-1.0,0.0,1.0,10.0,17.0,0.0,0.0,2.0,0.805327868852459,0.0,0.0,0.0,488.0,0.0,24.0,2.0,17.0,14.0,7.0,1.0
171,0,34.0,184.0,0.0,2.0,2.0,1.0,3.0,64.0,21.0,3.0,13.0,10.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.6642599277978339,0.0,0.0,0.0,277.0,1.0,7.0,1.0,19.0,15.0,12.0,1.0,PHI,16,2017,NY,90.0,407.0,4.0,7.0,29.0,3.0,1.0,65.0,17.0,4.0,9.0,34.0,0.0,2.0,19.0,12.0,0.0,0.0,5.0,0.8075396825396826,0.0,0.0,0.0,504.0,0.0,14.0,3.0,14.0,21.0,11.0,2.0
171,1,90.0,407.0,4.0,7.0,29.0,3.0,1.0,65.0,17.0,4.0,9.0,34.0,0.0,2.0,19.0,12.0,0.0,0.0,5.0,0.8075396825396826,0.0,0.0,0.0,504.0,0.0,14.0,3.0,14.0,21.0,11.0,2.0,NY,16,2017,PHI,34.0,184.0,0.0,2.0,2.0,1.0,3.0,64.0,21.0,3.0,13.0,10.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.6642599277978339,0.0,0.0,0.0,277.0,1.0,7.0,1.0,19.0,15.0,12.0,1.0
172,0,75.0,289.0,0.0,11.0,16.0,0.0,1.0,53.0,13.0,7.0,9.0,33.0,0.0,1.0,10.0,20.0,0.0,0.0,2.0,0.774798927613941,0.0,0.0,0.0,373.0,0.0,29.0,1.0,14.0,22.0,8.0,1.0,RSL,16,2017,MIN,36.0,321.0,0.0,2.0,2.0,0.0,4.0,51.0,22.0,2.0,11.0,11.0,1.0,0.0,12.0,5.0,0.0,0.0,2.0,0.7829268292682927,0.0,0.0,0.0,410.0,0.0,5.0,8.0,20.0,15.0,16.0,2.0
172,1,36.0,321.0,0.0,2.0,2.0,0.0,4.0,51.0,22.0,2.0,11.0,11.0,1.0,0.0,12.0,5.0,0.0,0.0,2.0,0.7829268292682927,0.0,0.0,0.0,410.0,0.0,5.0,8.0,20.0,15.0,16.0,2.0,MIN,16,2017,RSL,75.0,289.0,0.0,11.0,16.0,0.0,1.0,53.0,13.0,7.0,9.0,33.0,0.0,1.0,10.0,20.0,0.0,0.0,2.0,0.774798927613941,0.0,0.0,0.0,373.0,0.0,29.0,1.0,14.0,22.0,8.0,1.0
173,1,70.0,512.0,0.0,3.0,3.0,0.0,1.0,58.0,7.0,4.0,9.0,34.0,0.0,0.0,8.0,12.0,0.0,0.0,11.0,0.8797250859106529,0.0,0.0,0.0,582.0,0.0,13.0,3.0,15.0,23.0,7.0,2.0,SKC,16,2017,SJ,64.0,304.0,0.0,0.0,0.0,0.0,3.0,53.0,14.0,0.0,12.0,41.0,0.0,0.0,18.0,4.0,0.0,0.0,1.0,0.7916666666666666,0.0,0.0,0.0,384.0,0.0,5.0,3.0,30.0,13.0,14.0,2.0
173,0,64.0,304.0,0.0,0.0,0.0,0.0,3.0,53.0,14.0,0.0,12.0,41.0,0.0,0.0,18.0,4.0,0.0,0.0,1.0,0.7916666666666666,0.0,0.0,0.0,384.0,0.0,5.0,3.0,30.0,13.0,14.0,2.0,SJ,16,2017,SKC,70.0,512.0,0.0,3.0,3.0,0.0,1.0,58.0,7.0,4.0,9.0,34.0,0.0,0.0,8.0,12.0,0.0,0.0,11.0,0.8797250859106529,0.0,0.0,0.0,582.0,0.0,13.0,3.0,15.0,23.0,7.0,2.0
174,1,46.0,446.0,1.0,4.0,12.0,0.0,3.0,49.0,13.0,3.0,7.0,4.0,0.0,1.0,9.0,12.0,0.0,0.0,6.0,0.87109375,0.0,0.0,0.0,512.0,0.0,14.0,3.0,10.0,17.0,8.0,1.0,POR,16,2017,COL,56.0,311.0,3.0,4.0,23.0,1.0,2.0,50.0,18.0,6.0,7.0,7.0,0.0,2.0,15.0,9.0,0.0,0.0,3.0,0.805699481865285,0.0,0.0,0.0,386.0,0.0,13.0,4.0,16.0,14.0,9.0,1.0
174,0,56.0,311.0,3.0,4.0,23.0,1.0,2.0,50.0,18.0,6.0,7.0,7.0,0.0,2.0,15.0,9.0,0.0,0.0,3.0,0.805699481865285,0.0,0.0,0.0,386.0,0.0,13.0,4.0,16.0,14.0,9.0,1.0,COL,16,2017,POR,46.0,446.0,1.0,4.0,12.0,0.0,3.0,49.0,13.0,3.0,7.0,4.0,0.0,1.0,9.0,12.0,0.0,0.0,6.0,0.87109375,0.0,0.0,0.0,512.0,0.0,14.0,3.0,10.0,17.0,8.0,1.0
175,1,48.0,233.0,1.0,3.0,21.0,0.0,3.0,51.0,16.0,4.0,4.0,4.0,0.0,3.0,10.0,10.0,0.0,0.0,0.0,0.6976047904191617,1.0,0.0,0.0,334.0,0.0,14.0,5.0,7.0,7.0,17.0,2.0,LA,17,2017,COL,46.0,314.0,2.0,5.0,16.0,1.0,1.0,46.0,26.0,5.0,9.0,5.0,0.0,1.0,12.0,14.0,0.0,0.0,1.0,0.7639902676399026,0.0,0.0,0.0,411.0,0.0,19.0,4.0,14.0,15.0,11.0,1.0
