index,cost,event id,home,player name,round,season,DGW,opp last 5 gf,opp last 5 ga,opp last 3 h adj gf,opp last 3 h adj ga,team id,last 3 adjusted points avg,last 5 adjusted points avg,last 5 adjusted points max,last 5 adjusted points min,last 5 adjusted points std dev,last 3 h adj adjusted points avg,last 5 att bps avg,last 5 def bps avg,last 5 pas bps avg,opp last 8 adjusted points conceded by cluster,opp last 5 adjusted points conceded by position,opp last 8 adjusted points conceded by position,position id_1.0,position id_2.0,position id_3.0,position id_4.0,opponent_ATL,opponent_CHI,opponent_CLB,opponent_COL,opponent_DAL,opponent_DC,opponent_HOU,opponent_LA,opponent_LAFC,opponent_MIN,opponent_MTL,opponent_NE,opponent_NY,opponent_NYC,opponent_ORL,opponent_PHI,opponent_POR,opponent_RSL,opponent_SEA,opponent_SJ,opponent_SKC,opponent_TOR,opponent_VAN,cluster_0.0,cluster_3.0,cluster_4.0,cluster_5.0,cluster_6.0,cluster_7.0,cluster_8.0,cluster_9.0,cluster_10.0,cluster_11.0,cluster_12.0,cluster_13.0,cluster_14.0,cluster_15.0,cluster_16.0,cluster_17.0,cluster_18.0,cluster_19.0,cluster_20.0,cluster_21.0,cluster_22.0,cluster_23.0,cluster_24.0,cluster_25.0,loo avg points season,loo avg points
16770,7.2,968587.0,0.0,Raymon Gaddis,31.0,2018.0,0,1.4,1.2,1.6666666666666667,0.6666666666666666,5513,3.3333333333333335,5.6,9.0,1.0,3.8470768123342682,5.666666666666667,0.0,1.0,0.4,3.375,2.2,2.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.695652173913044,4.521739130434782
16771,5.5,968587.0,0.0,David Accam,31.0,2018.0,0,1.4,1.2,1.6666666666666667,0.6666666666666666,5513,3.3333333333333335,3.8,7.0,1.0,2.588435821108965,3.0,0.6,0.4,0.0,3.0,2.2,3.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.926829268292683,2.9285714285714284
16772,8.1,968587.0,0.0,Keegan Rosenberry,31.0,2018.0,0,1.4,1.2,1.6666666666666667,0.6666666666666666,5513,4.0,6.2,10.0,1.0,3.9623225512317894,6.666666666666667,0.0,1.2,0.6,5.5,2.2,2.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.026315789473684,5.555555555555555
16773,4.9,968587.0,0.0,Fabio Alves,31.0,2018.0,0,1.4,1.2,1.6666666666666667,0.6666666666666666,5513,4.0,3.2,9.0,1.0,3.3466401061363023,1.6666666666666667,0.0,0.8,0.0,3.375,2.2,2.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.642857142857143,4.285714285714286
16774,5.0,968587.0,0.0,John McCarthy,31.0,2018.0,0,1.4,1.2,1.6666666666666667,0.6666666666666666,5513,5.666666666666667,5.0,11.0,2.0,3.674234614174767,2.6666666666666665,0.0,2.6,0.0,4.0,4.4,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.888888888888889,11.0
16775,7.7,968587.0,0.0,Andre Blake,31.0,2018.0,0,1.4,1.2,1.6666666666666667,0.6666666666666666,5513,4.0,6.2,10.0,1.0,4.32434966208793,7.0,0.0,1.8,0.0,4.0,4.4,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1454545454545455,4.9655172413793105
16776,4.5,968587.0,0.0,Richie Marquez,31.0,2018.0,0,1.4,1.2,1.6666666666666667,0.6666666666666666,5513,4.333333333333333,5.0,9.0,2.0,3.24037034920393,4.0,0.0,1.2,0.0,3.75,2.2,2.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.071428571428571,4.754701806483544
16778,9.5,968587.0,0.0,Fafa Picault,31.0,2018.0,0,1.4,1.2,1.6666666666666667,0.6666666666666666,5513,7.0,6.8,10.0,3.0,3.114482300479486,9.0,0.4,0.8,0.0,3.0,2.2,3.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.953488372093023,5.65
16780,6.2,968587.0,0.0,Mark McKenzie,31.0,2018.0,0,1.4,1.2,1.6666666666666667,0.6666666666666666,5513,4.0,3.0,8.0,1.0,2.828427124746189,1.3333333333333333,0.0,0.4,0.6,4.625,2.2,2.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.071428571428571,4.071428571428571
16782,8.5,968587.0,0.0,Auston Trusty,31.0,2018.0,0,1.4,1.2,1.6666666666666667,0.6666666666666666,5513,8.333333333333334,7.2,11.0,2.0,3.420526275297414,6.333333333333333,0.0,0.8,0.2,4.625,2.2,2.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.866666666666666,4.866666666666666
16783,4.5,968587.0,0.0,Joshua Yaro,31.0,2018.0,0,1.4,1.2,1.6666666666666667,0.6666666666666666,5513,3.0,3.25,4.0,2.0,0.957427107756338,3.5,0.0,1.5,0.75,3.75,2.2,2.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,4.754701806483544
16785,4.0,968587.0,0.0,Fabian Herbers,31.0,2018.0,0,1.4,1.2,1.6666666666666667,0.6666666666666666,5513,2.3333333333333335,2.8,4.0,2.0,0.8366600265340755,2.0,0.0,0.2,0.0,3.25,2.2,3.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.375,2.8
16786,8.2,968587.0,0.0,Cory Burke,31.0,2018.0,0,1.4,1.2,1.6666666666666667,0.6666666666666666,5513,4.0,4.4,9.0,1.0,3.7815340802378072,4.333333333333333,0.6,0.2,0.0,2.875,3.0,4.375,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.2727272727272725,6.2727272727272725
16787,4.0,968587.0,0.0,Derrick Jones,31.0,2018.0,0,1.4,1.2,1.6666666666666667,0.6666666666666666,5513,3.0,3.2,4.0,1.0,1.3038404810405295,2.6666666666666665,0.2,1.0,0.0,3.25,2.2,3.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,3.0
16788,7.3,968587.0,0.0,Jack Elliott,31.0,2018.0,0,1.4,1.2,1.6666666666666667,0.6666666666666666,5513,4.333333333333333,6.0,10.0,1.0,4.301162633521315,6.0,0.0,1.4,0.6,7.625,2.2,2.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.239130434782608,5.6875
16789,5.5,968587.0,0.0,Marcus Epps,31.0,2018.0,0,1.4,1.2,1.6666666666666667,0.6666666666666666,5513,1.6666666666666667,1.8,2.0,1.0,0.44721359549994405,1.6666666666666667,0.0,0.2,0.0,3.0,2.2,3.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.066666666666666,3.75
16792,6.0,968594.0,0.0,Brad Knighton,31.0,2018.0,0,2.0,2.4,3.3333333333333335,2.6666666666666665,928,6.0,5.4,11.0,3.0,3.2093613071762426,6.666666666666667,0.0,2.8,0.0,4.0,5.2,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.555555555555555,6.0
16793,5.5,968594.0,0.0,Claude Dielna,31.0,2018.0,0,2.0,2.4,3.3333333333333335,2.6666666666666665,928,3.6666666666666665,3.0,6.0,2.0,1.7320508075688752,2.3333333333333335,0.0,0.8,0.2,2.625,6.8,5.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.923076923076923,4.2
16794,4.5,968594.0,0.0,Chris Tierney,31.0,2018.0,0,2.0,2.4,3.3333333333333335,2.6666666666666665,928,2.6666666666666665,3.6,9.0,1.0,3.7148351242013415,0.3333333333333333,0.6,0.8,0.0,2.2857142857142856,6.8,5.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.583333333333333,4.25
16795,5.4,968594.0,0.0,Antonio Delamea,31.0,2018.0,0,2.0,2.4,3.3333333333333335,2.6666666666666665,928,4.0,3.0,4.0,1.0,1.414213562373094,3.0,0.0,1.4,0.8,4.0,6.8,5.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.651162790697675,3.6
16796,6.7,968594.0,0.0,Teal Bunbury,31.0,2018.0,0,2.0,2.4,3.3333333333333335,2.6666666666666665,928,2.0,3.0,7.0,2.0,2.2360679774997867,2.6666666666666665,0.6,0.0,0.0,5.375,6.2,6.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.157894736842105,5.04
16797,4.8,968594.0,0.0,Juan Agudelo,31.0,2018.0,0,2.0,2.4,3.3333333333333335,2.6666666666666665,928,3.0,2.2,5.0,0.0,1.9235384061671352,4.666666666666667,0.0,0.2,0.2,3.25,5.6,6.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6285714285714286,3.0714285714285716
16798,5.6,968594.0,0.0,Jalil Anibaba,31.0,2018.0,0,2.0,2.4,3.3333333333333335,2.6666666666666665,928,5.0,4.2,10.0,2.0,3.3466401061363027,5.666666666666667,0.0,1.4,0.0,4.875,6.8,5.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78125,3.814814814814815
16799,7.9,968594.0,0.0,Diego Fagundez,31.0,2018.0,0,2.0,2.4,3.3333333333333335,2.6666666666666665,928,2.3333333333333335,2.2,3.0,2.0,0.4472135954999413,2.3333333333333335,0.4,0.2,0.0,4.5,5.6,6.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,5.821428571428571
16800,4.0,968594.0,0.0,Cody Cropper,31.0,2018.0,0,2.0,2.4,3.3333333333333335,2.6666666666666665,928,0.6666666666666666,3.6,8.0,0.0,4.09878030638384,1.3333333333333333,0.0,0.8,0.0,4.0,5.2,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9285714285714284,4.754701806483544
16801,5.9,968594.0,0.0,Wilfried Zahibo,31.0,2018.0,0,2.0,2.4,3.3333333333333335,2.6666666666666665,928,2.0,3.8,9.0,1.0,3.1144823004794873,2.0,0.0,1.0,0.0,4.75,5.6,6.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.9523809523809526,4.9523809523809526
16802,5.6,968594.0,0.0,Kelyn Rowe,31.0,2018.0,0,2.0,2.4,3.3333333333333335,2.6666666666666665,928,3.6666666666666665,3.6,4.0,3.0,0.5477225575051641,3.3333333333333335,1.0,0.6,0.0,3.25,5.6,6.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.085714285714285,2.7142857142857144
16803,5.0,968594.0,0.0,Gabriel Somi,31.0,2018.0,0,2.0,2.4,3.3333333333333335,2.6666666666666665,928,3.0,3.2,6.0,1.0,2.5884358211089578,1.3333333333333333,0.0,0.2,0.0,4.875,6.8,5.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.076923076923077,4.076923076923077
16804,6.4,968594.0,0.0,Andrew Farrell,31.0,2018.0,0,2.0,2.4,3.3333333333333335,2.6666666666666665,928,4.333333333333333,3.6,9.0,2.0,3.049590136395381,4.666666666666667,0.0,0.8,0.0,2.625,6.8,5.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.338983050847458,4.586206896551724
16805,6.0,968594.0,0.0,Scott Caldwell,31.0,2018.0,0,2.0,2.4,3.3333333333333335,2.6666666666666665,928,4.0,4.6,8.0,0.0,2.9664793948382653,3.0,0.2,1.0,0.0,4.5,5.6,6.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.136363636363637,3.8823529411764706
16806,7.3,968594.0,0.0,Cristian Penilla,31.0,2018.0,0,2.0,2.4,3.3333333333333335,2.6666666666666665,928,4.666666666666667,4.0,9.0,2.0,2.9154759474226513,3.0,0.6,0.8,0.0,6.0,6.2,6.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.923076923076923,5.923076923076923
16807,4.4,968594.0,0.0,Cristhian Machado,31.0,2018.0,0,2.0,2.4,3.3333333333333335,2.6666666666666665,928,2.0,2.0,3.0,1.0,1.4142135623730951,2.0,0.0,0.5,0.0,3.75,5.6,6.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,2.0
16809,4.0,968594.0,0.0,Brian Wright,31.0,2018.0,0,2.0,2.4,3.3333333333333335,2.6666666666666665,928,4.0,4.0,7.0,1.0,4.242640687119285,4.0,0.0,0.0,0.0,4.166666666666667,6.2,6.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0
16811,5.5,968594.0,0.0,Luis Alberto Caicedo,31.0,2018.0,0,2.0,2.4,3.3333333333333335,2.6666666666666665,928,3.0,2.6,3.0,1.0,0.8944271909999126,2.3333333333333335,0.6,0.4,0.2,4.5,5.6,6.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9166666666666665,3.9166666666666665
16814,5.2,968594.0,0.0,Matt Turner,31.0,2018.0,0,2.0,2.4,3.3333333333333335,2.6666666666666665,928,3.3333333333333335,3.2,4.0,3.0,0.4472135954999615,3.0,0.0,1.8,0.0,4.0,5.2,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.115384615384615,4.115384615384615
16817,5.8,968594.0,0.0,Brandon Bye,31.0,2018.0,0,2.0,2.4,3.3333333333333335,2.6666666666666665,928,3.6666666666666665,3.6,7.0,0.0,2.5099800796022267,4.666666666666667,0.0,1.0,0.0,3.25,5.6,6.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1666666666666665,3.1666666666666665
16818,8.9,968594.0,1.0,Michael Bradley,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,4.333333333333333,5.0,8.0,3.0,1.8708286933869702,6.0,0.0,1.8,1.4,4.625,4.0,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.631578947368421,5.703703703703703
16819,13.5,968594.0,1.0,Sebastian Giovinco,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,11.666666666666666,10.6,13.0,9.0,2.1908902300206634,11.666666666666666,2.0,0.0,0.0,6.142857142857143,4.6,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.955555555555556,8.272727272727273
16820,6.8,968594.0,1.0,Gregory van der Wiel,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,5.0,3.8,10.0,2.0,3.492849839314596,4.666666666666667,0.6,0.4,0.6,7.5,2.8,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.095238095238095,4.095238095238095
16821,9.1,968594.0,1.0,Jozy Altidore,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,6.666666666666667,5.4,12.0,1.0,4.393176527297758,8.666666666666666,0.4,0.0,0.0,6.142857142857143,4.6,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.194444444444445,5.4
16822,5.6,968594.0,1.0,Drew Moor,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,4.333333333333333,4.8,7.0,3.0,1.4832396974191349,4.0,0.0,2.0,1.2,3.0,2.8,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.966666666666667,4.8
16824,8.4,968594.0,1.0,Victor Vazquez,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,5.0,5.4,10.0,2.0,3.8470768123342665,7.0,0.4,0.2,0.2,5.25,4.0,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.204545454545454,7.0625
16826,4.7,968594.0,1.0,Tosaint Ricketts,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,2.6666666666666665,2.6,6.0,1.0,2.073644135332773,1.3333333333333333,0.2,0.0,0.0,5.625,4.6,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.529411764705882,2.5
16827,5.6,968594.0,1.0,Chris Mavinga,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,5.333333333333333,3.8,10.0,1.0,3.5637059362410914,5.0,0.0,0.8,0.6,7.5,2.8,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.366666666666666,4.0
16828,6.8,968594.0,1.0,Justin Morrow,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,3.3333333333333335,4.4,9.0,2.0,2.7928480087537877,5.666666666666667,0.4,2.0,0.6,5.0,2.8,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.886363636363637,3.875
16829,4.0,968594.0,1.0,Ashtone Morgan,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,5.0,4.2,6.0,0.0,2.6832815729997477,4.666666666666667,0.0,0.0,0.2,6.0,2.8,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.769230769230769,3.8
16830,4.0,968594.0,1.0,Jay Chapman,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,1.6666666666666667,2.0,3.0,0.0,1.2247448713915876,7.666666666666667,0.0,0.4,0.0,4.75,4.0,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.857142857142857,3.7
16831,5.1,968594.0,1.0,Jordan Hamilton,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,3.3333333333333335,4.2,9.0,1.0,3.5637059362410923,2.0,0.4,0.0,0.0,3.875,4.6,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.6666666666666665,3.6666666666666665
16832,6.3,968594.0,1.0,Marky Delgado,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,4.333333333333333,4.2,6.0,3.0,1.303840481040533,4.666666666666667,0.4,1.4,0.2,5.625,4.0,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72093023255814,3.9444444444444446
16833,4.5,968594.0,1.0,Clint Irwin,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,2.3333333333333335,2.6,4.0,1.0,1.1401754250991378,3.0,0.0,2.0,0.0,5.0,5.8,5.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.083333333333333,3.0
16835,5.4,968594.0,1.0,Nick Hagglund,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,2.6666666666666665,3.4,5.0,2.0,1.341640786499876,3.6666666666666665,0.2,1.8,0.4,5.5,2.8,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.230769230769231,5.071428571428571
16836,5.5,968594.0,1.0,Eriq Zavaleta,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,3.6666666666666665,3.6,4.0,3.0,0.5477225575051652,3.6666666666666665,0.2,1.6,0.6,5.5,2.8,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4772727272727275,3.7058823529411766
16837,11.8,968594.0,1.0,Jonathan Osorio,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,6.333333333333333,6.8,12.0,3.0,4.32434966208793,9.0,0.2,1.0,0.6,5.625,4.0,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.457142857142857,6.92
16838,5.9,968594.0,1.0,Ager Aketxe,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,3.3333333333333335,3.8,7.0,0.0,2.86356421265527,5.0,0.6,0.4,1.0,5.25,4.0,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.222222222222222,4.222222222222222
16840,5.9,968594.0,1.0,Alex Bono,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,3.6666666666666665,3.4,4.0,3.0,0.5477225575051636,3.3333333333333335,0.0,2.0,0.0,5.0,5.8,5.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.764705882352941,4.045454545454546
